Metal,16.354218,1607,206.91309,38763
Metal,16.354218,2065,209.53027,22649
Metal,16.354218,1740,210.1803,2863
Metal,16.354218,1550,211.04713,3729
Metal,16.354218,1805,208.36389,16941
Metal,16.354218,1994,211.94276,96
Metal,16.354218,2205,209.04388,14130
Metal,16.354218,2186,208.05984,25256
Metal,16.354218,1820,205.79771,6140
Metal,16.354218,1423,202.04935,20431
Metal,16.354218,1929,208.94475,10469
Metal,16.354218,1524,209.78008,24750
Metal,16.354218,1581,201.9125,15159
Metal,16.354218,1962,199.6276,7219
Metal,16.354218,1779,201.14986,18206
Metal,16.354218,1735,210.2127,14812
Metal,16.354218,1733,204.53763,24804
Metal,16.354218,1404,208.28476,23792
Metal,16.354218,1401,211.55531,1726
Metal,16.354218,1911,210.30856,4469
Metal,16.354218,1547,203.93013,29750
Metal,16.354218,2043,205.01611,26967
Metal,16.354218,1873,208.03177,20736
Metal,16.354218,2093,202.50955,33551
Metal,16.354218,1926,201.59003,1709
Metal,16.354218,1936,202.17961,28794
Metal,16.354218,2163,209.42296,5932
Metal,16.354218,1930,206.95348,11748
Metal,16.354218,1431,200.17682,11976
Metal,16.354218,1388,206.90103,15487
Metal,16.354218,1735,200.12004,538
Metal,16.354218,1613,200.88411,21375
Metal,16.354218,1872,206.96559,12161
Metal,16.354218,1659,208.07999,7427
Metal,16.354218,2052,208.62451,1297
Metal,16.354218,1531,208.22946,8288
Metal,16.354218,1622,202.49986,395
Metal,16.354218,1406,202.43051,1745
Metal,16.354218,1743,210.26247,4429
Metal,16.354218,1682,202.81036,24614
Metal,16.354218,1542,201.89738,2639
Metal,16.354218,1608,207.9548,3975
Metal,16.354218,1476,205.51173,43427
Metal,16.354218,1554,210.75426,3296
Metal,16.354218,1691,211.49947,2846
Metal,16.354218,1484,206.38718,6235
Metal,16.354218,1485,207.93938,19105
Metal,16.354218,2103,200.78166,7127
Metal,16.354218,1483,206.40059,21170
Metal,16.354218,1929,199.00385,21
Metal,16.354218,2034,210.10414,1557
Metal,16.354218,2058,201.88332,4919
Metal,16.354218,1652,203.55771,688
Metal,16.354218,1932,206.95027,33223
Metal,16.354218,1381,211.312,4975
Metal,16.354218,1785,204.37206,37511
Metal,16.354218,1571,205.87778,41280
Metal,16.354218,1869,200.87598,0
Metal,16.354218,1846,203.54752,1614
Metal,16.354218,2090,205.1608,27836
Metal,16.354218,2053,204.01129,20263
Metal,16.354218,1653,202.09148,9804
Metal,16.354218,2133,205.10867,24960
Metal,16.354218,1810,206.01791,33692
Metal,16.354218,1910,210.36597,17953
Metal,16.354218,1695,205.25948,16714
Metal,16.354218,1874,201.80678,26600
Metal,16.354218,2143,209.6242,4022
Metal,16.354218,2131,210.23645,10949
Metal,16.354218,1627,208.805,15868
Metal,16.354218,1491,203.81229,4693
Metal,16.354218,1706,202.48312,13898
Metal,16.354218,1883,199.2782,2570
Metal,16.354218,1941,206.98941,31488
Metal,16.354218,1748,203.65924,5575
Metal,16.354218,2161,211.88031,854
Metal,16.354218,1945,199.18279,905
Metal,16.354218,1697,199.25491,1260
Metal,16.354218,1781,209.82713,22563
Metal,16.354218,1821,207.9855,29620
Metal,16.354218,1830,205.2044,37303
Metal,16.354218,1438,210.90936,323
Metal,16.354218,1826,200.03395,451
Metal,16.354218,1723,207.55942,25510
Metal,16.354218,1575,200.54846,18418
Metal,16.354218,1898,200.76382,17057
Metal,16.354218,2183,202.71642,35765
Metal,16.354218,2161,202.39073,9269
Metal,16.354218,1656,201.80176,25049
Metal,16.354218,1646,202.69606,27938
Metal,16.354218,2181,211.37288,6406
Metal,16.354218,1975,204.3054,31511
Metal,16.354218,1781,211.12239,10607
Metal,16.354218,1875,203.73608,34692
Metal,16.354218,1851,210.28926,9028
Metal,16.354218,2110,203.15163,36472
Metal,16.354218,1696,209.87512,23467
Metal,16.354218,1888,199.085,603
Metal,16.354218,1865,201.56956,6850
Metal,16.354218,2218,203.1721,38042
Metal,16.354218,1832,199.46158,5898
Metal,16.354218,1563,207.21825,15071
Metal,16.354218,2194,199.01756,40
Metal,16.354218,2077,202.16277,780
Metal,16.354218,1816,200.4101,12797
Metal,16.354218,1706,201.01752,23093
Metal,16.354218,1554,207.21298,37673
Metal,16.354218,1932,209.82254,16992
Metal,16.354218,1563,204.68022,7784
Metal,16.354218,1442,200.18692,1867
Metal,16.354218,2061,207.71709,31732
Metal,16.354218,2095,209.04436,20905
Metal,16.354218,1466,207.74557,7301
Metal,16.354218,1403,211.81175,797
Metal,16.354218,1638,211.78638,2103
Metal,16.354218,1993,199.9628,11786
Metal,16.354218,2049,205.71333,13157
Metal,16.354218,1789,208.6261,33263
Metal,16.354218,1614,201.03296,975
Metal,16.354218,1390,208.56702,26263
Metal,16.354218,1734,208.21751,12424
Metal,16.354218,1934,208.59586,4121
Metal,16.354218,1865,202.78741,11830
Metal,16.354218,1864,203.11441,35265
Metal,16.354218,1667,200.78705,6668
Metal,16.354218,1737,200.14645,267
Metal,16.354218,2146,200.98688,4438
Metal,16.354218,1386,203.10796,8555
Metal,16.354218,1469,201.61145,27256
Metal,16.354218,1859,208.01646,30607
Metal,16.354218,1843,201.38165,24555
Metal,16.354218,1436,199.52504,2556
Metal,16.354218,2053,207.75975,7148
Metal,16.354218,1785,205.22836,14748
Metal,16.354218,2210,201.27171,21798
Metal,16.354218,1645,205.92024,17406
Metal,16.354218,1466,204.75777,14299
Metal,16.354218,1970,204.43614,14214
Metal,16.354218,2128,199.95761,7873
Metal,16.354218,2090,203.9561,14562
Metal,16.354218,1723,210.322,1276
Metal,16.354218,1629,201.3198,17269
Metal,16.354218,1976,207.4176,2230
Metal,16.354218,1593,209.64107,8480
Metal,16.354218,1806,211.76308,1636
Metal,16.354218,1465,209.10564,6026
Metal,16.354218,1887,203.52692,37027
Metal,16.354218,1757,206.5473,33679
Metal,16.354218,1615,202.89963,13575
Metal,16.354218,2079,204.80698,4702
Metal,16.354218,1440,209.98157,22800
Metal,16.354218,2129,208.7056,9480
Metal,16.354218,1652,209.21155,20661
Metal,16.354218,1854,206.48701,35666
Metal,16.354218,1862,209.08229,30362
Metal,16.354218,2119,200.95052,12382
Metal,16.354218,1920,206.51862,14872
Metal,16.354218,1708,211.25912,1131
Metal,16.354218,1789,208.73615,12465
Metal,16.354218,1458,208.42844,21809
Metal,16.354218,1781,203.74849,6416
Metal,16.354218,1546,203.57889,26563
Metal,16.354218,1842,199.9998,4214
Metal,16.354218,1926,199.60992,4121
Metal,16.354218,1821,208.71065,21286
Metal,16.354218,2003,199.39278,3671
Metal,16.354218,1420,201.67067,7905
Metal,16.354218,1903,205.55406,39297
Metal,16.354218,1415,203.12885,34331
Metal,16.354218,2214,210.44304,17803
Metal,16.354218,1906,205.23099,43861
Metal,16.354218,1457,206.11261,43666
Metal,16.354218,1882,203.76747,9393
Metal,16.354218,1745,207.03963,148
Metal,16.354218,1889,211.72675,1680
Metal,16.354218,1483,199.42543,5182
Metal,16.354218,2180,207.32138,33754
Metal,16.354218,1651,208.64935,23300
Metal,16.354218,1436,207.19357,3653
Metal,16.354218,1581,201.6818,13036
Metal,16.354218,2072,207.39969,2225
Metal,16.354218,1768,200.01826,1776
Metal,16.354218,1993,211.42276,3316
Metal,16.354218,1611,203.46315,12152
Metal,16.354218,1797,209.92676,1294
Metal,16.354218,1936,209.41838,24039
Metal,16.354218,2005,205.42743,34092
Metal,16.354218,1578,200.81075,7891
Metal,16.354218,2144,206.92085,15006
Metal,16.354218,1470,202.78624,30984
Metal,16.354218,1947,208.32236,1556
Metal,16.354218,1979,206.04512,12537
Metal,16.354218,1560,206.84914,4440
Metal,16.354218,2049,199.8864,4242
Metal,16.354218,1687,205.90889,35946
Metal,16.354218,1555,202.35597,7759
Metal,16.354218,2008,207.9564,16314
Metal,16.354218,1429,203.0083,16010
Metal,16.354218,1994,210.89389,5620
Metal,16.354218,2024,199.52478,6339
Metal,16.354218,1423,210.50868,5638
Metal,16.354218,2205,201.11932,22317
Metal,16.354218,1721,207.58171,7107
Metal,16.354218,1623,204.60175,37719
Metal,16.354218,1552,207.95448,14042
Metal,16.354218,2204,200.02725,3528
Metal,16.354218,1626,209.36563,10234
Metal,16.354218,2128,208.52719,20880
Metal,16.354218,2186,205.67001,35050
Metal,16.354218,1757,205.9586,37443
Metal,16.354218,2160,203.85632,39998
Metal,16.354218,1648,209.05147,765
Metal,16.354218,1650,209.35362,16420
Metal,16.354218,1586,201.14154,1561
Metal,16.354218,1607,205.01213,31449
Metal,16.354218,1392,204.94246,8835
Metal,16.354218,1775,203.10655,14005
Metal,16.354218,1610,211.51929,2541
Metal,16.354218,1507,210.44453,11509
Metal,16.354218,2106,207.12885,17608
Metal,16.354218,2219,207.76187,7732
Metal,16.354218,2064,207.95094,6117
Metal,16.354218,1981,208.5787,33767
Metal,16.354218,2166,204.61131,14367
Metal,16.354218,1646,208.06628,26346
Metal,16.354218,2148,210.84583,1746
Metal,16.354218,2119,210.34628,3725
Metal,16.354218,2054,206.16844,40236
Metal,16.354218,1437,206.0278,6079
Metal,16.354218,1712,200.66354,1731
Metal,16.354218,1697,199.18594,914
Metal,16.354218,2130,204.2888,41581
Metal,16.354218,1878,210.87056,12321
Metal,16.354218,1634,211.45569,3059
Metal,16.354218,1536,204.13454,13934
Metal,16.354218,2088,208.39131,31776
Metal,16.354218,1426,201.17885,2728
Metal,16.354218,1749,201.29727,4496
Metal,16.354218,1438,202.60678,21707
Metal,16.354218,1815,202.74211,29463
Metal,16.354218,1689,200.83011,17845
Metal,16.354218,2098,203.76765,31103
Metal,16.354218,1613,209.44907,9351
Metal,16.354218,1765,203.2697,4926
Metal,16.354218,1531,209.59305,1167
Metal,16.354218,1677,210.2153,15549
Metal,16.354218,1708,205.36441,23769
Metal,16.354218,2195,204.33571,13154
Metal,16.354218,1821,209.29665,20829
Metal,16.354218,1674,202.22533,28354
Metal,16.354218,2002,199.33804,2
Metal,16.354218,1777,211.16806,3898
Metal,16.354218,2143,211.78116,45
Metal,16.354218,2109,211.40733,5868
Metal,16.354218,2026,199.16838,852
Metal,16.354218,1581,207.3442,37772
Metal,16.354218,1603,210.0564,7102
Metal,16.354218,1776,211.3102,1604
Metal,16.354218,2198,199.00014,0
Metal,16.354218,1626,201.21051,14433
Metal,16.354218,1464,206.14157,36441
Metal,16.354218,1794,207.0111,14697
Metal,16.354218,2070,205.0688,43178
Metal,16.354218,1853,204.27763,26883
Metal,16.354218,1439,208.10124,32301
Metal,16.354218,1409,203.97421,23520
Metal,16.354218,1991,203.73027,17562
Metal,16.354218,1395,209.22185,4169
Metal,16.354218,1428,210.6709,16222
Metal,16.354218,1741,209.0585,24412
Metal,16.354218,2187,203.94893,23619
Metal,16.354218,1405,200.47252,7786
Metal,16.354218,1550,204.22414,39727
Metal,16.354218,1914,210.58961,2976
Metal,16.354218,1796,206.67838,9835
Metal,16.354218,1500,202.99396,5352
Metal,16.354218,1829,206.08084,29404
Metal,16.354218,1594,203.02585,7341
Metal,16.354218,2014,203.99608,24482
Metal,16.354218,2191,210.7134,43
Metal,16.354218,1818,206.92615,13658
Metal,16.354218,2145,199.80807,1479
Metal,16.354218,1612,211.92337,81
Metal,16.354218,1985,206.34193,18339
Metal,16.354218,1932,205.8818,35562
Metal,16.354218,2142,202.67609,40
Metal,16.354218,2208,210.39064,7330
Metal,16.354218,1991,201.56535,27554
Metal,16.354218,1829,208.34225,6372
Metal,16.354218,2177,211.34209,4528
Metal,16.354218,1863,200.15567,3325
Metal,16.354218,1872,199.51192,3147
Metal,16.354218,1772,206.30923,10474
Metal,16.354218,2034,199.23459,2175
Metal,16.354218,1729,200.54884,10996
Metal,16.354218,2117,208.82686,10218
Metal,16.354218,1407,200.27206,12042
Metal,16.354218,1982,201.31914,1460
Metal,16.354218,1705,205.5523,42896
Metal,16.354218,1500,204.7721,14096
Metal,16.354218,1907,203.80116,19363
Metal,16.354218,1692,207.37897,31779
Metal,16.354218,2146,211.31264,2712
Metal,16.354218,1458,202.45686,5621
Metal,16.354218,1709,205.14569,14400
Metal,16.354218,1975,205.18102,9098
Metal,16.354218,1605,207.25977,15097
Metal,16.354218,1608,210.88022,5259
Metal,16.354218,1691,202.70512,21344
Metal,16.354218,1905,206.55597,32455
Metal,16.354218,1974,199.79417,8839
Metal,16.354218,1388,202.93288,34990
Metal,16.354218,1984,199.6604,8274
Metal,16.354218,1386,210.74258,1626
Metal,16.354218,2029,201.64609,4045
Metal,16.354218,1540,205.22888,33068
Metal,16.354218,1560,208.54353,21643
Metal,16.354218,1464,201.12453,14975
Metal,16.354218,2143,206.63791,10953
Metal,16.354218,1519,205.79988,11306
Metal,16.354218,1422,211.66983,3745
Metal,16.354218,1379,201.87355,24148
Metal,16.354218,1787,200.51758,10029
Metal,16.354218,1472,207.80928,28199
Metal,16.354218,2099,210.14243,17352
Metal,16.354218,1693,209.02676,28468
Metal,16.354218,1854,204.05138,29023
Metal,16.354218,1738,202.4012,17034
Metal,16.354218,1563,201.17503,17437
Metal,16.354218,1901,208.53072,33835
Metal,16.354218,1471,204.2367,6839
Metal,16.354218,2068,211.46951,2297
Metal,16.354218,2111,210.01576,16628
Metal,16.354218,1892,205.1369,383
Metal,16.354218,1662,201.66316,8496
Metal,16.354218,1505,209.27138,867
Metal,16.354218,2221,199.89568,3689
Metal,16.354218,1532,209.12683,6268
Metal,16.354218,1654,207.44914,20527
Metal,16.354218,2178,209.66565,13061
Metal,16.354218,1915,202.79774,6356
Metal,16.354218,1979,202.22559,13295
Metal,16.354218,1678,203.8067,23383
Metal,16.354218,2146,203.68355,1782
Metal,16.354218,1582,203.74551,27276
Metal,16.354218,1854,204.87274,38572
Metal,16.354218,2109,205.79008,24092
Metal,16.354218,1765,210.09325,18025
Metal,16.354218,1383,210.64946,14649
Metal,16.354218,1568,211.28842,3571
Metal,16.354218,1935,200.00952,8477
Metal,16.354218,2164,205.82121,24813
Metal,16.354218,2061,199.13849,1382
Metal,16.354218,1565,209.96106,1485
Metal,16.354218,1456,210.84859,797
Metal,16.354218,1907,210.02933,14960
Metal,16.354218,2126,210.5301,4117
Metal,16.354218,2052,207.90785,8744
Metal,16.354218,1580,210.86327,7855
Metal,16.354218,1394,211.50552,1814
Metal,16.354218,1500,203.76254,17595
Metal,16.354218,2088,207.36754,21906
Metal,16.354218,1423,209.95972,21303
Metal,16.354218,2012,205.59424,23138
Metal,16.354218,1812,205.13278,42553
Metal,16.354218,2127,203.02573,28770
Metal,16.354218,1498,206.34027,18717
Metal,16.354218,1471,204.50446,26920
Metal,16.354218,1946,207.43701,27643
Metal,16.354218,1902,204.09775,26487
Metal,16.354218,1541,208.41107,10495
Metal,16.354218,1407,200.71953,6279
Metal,16.354218,2031,209.61673,21042
Metal,16.354218,2187,211.91205,344
Metal,16.354218,1825,210.18643,13258
Metal,16.354218,1665,210.7177,5343
Metal,16.354218,1922,211.0558,7925
Metal,16.354218,1863,199.30894,2665
Metal,16.354218,2112,199.32869,4294
Metal,16.354218,1624,208.35025,3598
Metal,16.354218,1806,202.0482,10162
Metal,16.354218,1468,206.69257,40454
Metal,16.354218,1734,208.70027,2942
Metal,16.354218,2217,200.20607,6799
Metal,16.354218,2188,209.5123,1698
Metal,16.354218,1528,206.54147,9772
Metal,16.354218,1386,201.13554,8112
Metal,16.354218,1925,206.23254,3038
Metal,16.354218,1814,202.84927,12334
Metal,16.354218,1976,208.40038,1725
Metal,16.354218,1601,210.91716,2931
Metal,16.354218,1548,207.61499,33521
Metal,16.354218,2173,199.82816,10237
Metal,16.354218,1639,209.83202,22119
Metal,16.354218,2056,204.2852,33048
Metal,16.354218,2048,206.77283,28248
Metal,16.354218,1934,211.56537,1666
Metal,16.354218,1888,204.11604,17059
Metal,16.354218,1712,208.16563,6840
Metal,16.354218,1677,206.31923,31729
Metal,16.354218,1734,208.12033,19880
Metal,16.354218,2017,205.26105,35273
Metal,16.354218,2041,199.57327,5031
Metal,16.354218,1703,201.28062,15189
Metal,16.354218,1405,200.41225,16349
Metal,16.354218,1906,203.59146,27924
Metal,16.354218,1512,202.40373,22930
Metal,16.354218,2095,201.3921,464
Metal,16.354218,1961,207.54468,29662
Metal,16.354218,2013,210.47458,14224
Metal,16.354218,2206,202.30951,6484
Metal,16.354218,1642,199.65074,290
Metal,16.354218,2161,205.03351,40313
Metal,16.354218,2178,202.38228,29728
Metal,16.354218,1810,211.22523,1511
Metal,16.354218,1410,203.73871,4516
Metal,16.354218,1733,209.0288,31018
Metal,16.354218,1428,203.51299,15242
Metal,16.354218,2045,208.55984,29757
Metal,16.354218,1662,209.44475,10872
Metal,16.354218,2119,209.32895,6927
Metal,16.354218,1795,209.28322,13231
Metal,16.354218,1878,204.47226,39122
Metal,16.354218,2191,204.22917,12594
Metal,16.354218,1680,200.39636,6379
Metal,16.354218,2215,208.70674,32158
Metal,16.354218,1456,202.94221,29415
Metal,16.354218,1771,205.1657,22431
Metal,16.354218,1509,205.32536,19764
Metal,16.354218,1999,203.34659,5042
Metal,16.354218,1952,204.38777,12992
Metal,16.354218,1413,207.4893,38337
Metal,16.354218,1529,206.66591,10403
Metal,16.354218,1813,210.95187,3509
Metal,16.354218,2112,203.20393,31124
Metal,16.354218,2010,202.66747,28419
Metal,16.354218,1649,211.22981,4867
Metal,16.354218,1409,211.76176,47
Metal,16.354218,2190,204.22739,25426
Metal,16.354218,1660,206.9763,23369
Metal,16.354218,1395,205.6794,42616
Metal,16.354218,1512,208.95071,17928
Metal,16.354218,2185,204.2744,17221
Metal,16.354218,2023,209.49026,27141
Metal,16.354218,1992,205.75948,37041
Metal,16.354218,2180,210.61569,4852
Metal,16.354218,1608,205.8883,29769
Metal,16.354218,2217,211.67032,2151
Metal,16.354218,2051,206.62819,35814
Metal,16.354218,2025,210.21468,3730
Metal,16.354218,1693,211.8403,289
Metal,16.354218,1885,211.6445,1428
Metal,16.354218,2064,200.22125,14362
Metal,16.354218,1428,199.26126,2820
Metal,16.354218,1780,209.46675,12756
Metal,16.354218,2160,200.38235,14945
Metal,16.354218,1518,209.83618,19082
Metal,16.354218,2072,206.98529,18879
Metal,16.354218,1401,205.98282,3901
Metal,16.354218,1412,206.15672,8144
Metal,16.354218,1829,204.66872,40672
Metal,16.354218,1962,208.71909,16181
Metal,16.354218,1965,210.83536,14342
Metal,16.354218,2183,202.4215,9105
Metal,16.354218,1439,205.74615,21631
Metal,16.354218,2172,204.56384,24575
Metal,16.354218,1491,208.55548,15011
Metal,16.354218,1726,206.40103,16449
Metal,16.354218,1445,211.88934,689
Metal,16.354218,2021,205.11525,19929
Metal,16.354218,1983,203.98636,41722
Metal,16.354218,1702,201.33351,1575
Metal,16.354218,1460,208.52092,161
Metal,16.354218,1763,204.91118,33016
Metal,16.354218,1646,199.79475,5325
Metal,16.354218,1985,211.41257,3802
Metal,16.354218,1831,202.69539,24359
Metal,16.354218,2077,208.64456,1794
Metal,16.354218,1578,204.03152,20484
Metal,16.354218,1721,204.10995,4225
Metal,16.354218,1985,207.97546,28543
Metal,16.354218,1460,202.77959,11508
Metal,16.354218,1941,199.40984,2911
Metal,16.354218,1706,200.99973,9164
Metal,16.354218,1684,201.70422,6853
Metal,16.354218,1446,204.96458,3303
Metal,16.354218,1570,207.03755,4109
Metal,16.354218,1480,209.43193,12307
Metal,16.354218,1412,208.81808,22476
Metal,16.354218,2173,208.77975,29865
Metal,16.354218,1871,206.00893,22450
Metal,16.354218,1799,201.65501,28601
Metal,16.354218,1387,205.9538,40933
Metal,16.354218,2156,202.67989,2096
Metal,16.354218,2053,208.01845,19411
Metal,16.354218,1654,211.89725,698
Metal,16.354218,1769,199.89545,4202
Metal,16.354218,1381,208.902,20196
Metal,16.354218,1962,208.18494,31701
Metal,16.354218,2041,199.37596,960
Metal,16.354218,2067,210.06076,1274
Metal,16.354218,2103,206.07883,36249
Metal,16.354218,2150,199.8518,9529
Metal,16.354218,1408,210.43784,3476
Metal,16.354218,1420,210.36446,5898
Metal,16.354218,2212,202.87062,25892
Metal,16.354218,1804,208.56406,16766
Metal,16.354218,1680,206.29222,7834
Metal,16.354218,2004,206.1565,12966
Metal,16.354218,2016,209.14659,3081
Metal,16.354218,1707,202.32718,3215
Metal,16.354218,1662,208.15472,25493
Metal,16.354218,1872,202.15926,31095
Metal,16.354218,1901,199.08197,274
Metal,16.354218,1648,203.37727,6861
Metal,16.354218,1747,208.51926,30914
Metal,16.354218,1400,207.55734,22247
Metal,16.354218,1638,199.7141,4430
Metal,16.354218,1877,211.55962,2190
Metal,16.354218,2215,211.07794,7640
Metal,16.354218,1981,199.65062,817
Metal,16.354218,1390,201.39464,10386
Metal,16.354218,1692,201.84172,8832
Metal,16.354218,1493,208.98146,18345
Metal,16.354218,1529,209.52188,15886
Metal,16.354218,1563,200.01836,5242
Metal,16.354218,1694,200.08655,12567
Metal,16.354218,1525,211.18666,7838
Metal,16.354218,1932,203.58328,34445
Metal,16.354218,2213,206.57898,4740
Metal,16.354218,1594,210.35318,12368
Metal,16.354218,1829,210.03883,15879
Metal,16.354218,1494,206.42113,17624
Metal,16.354218,1758,199.5409,1247
Metal,16.354218,1876,204.62099,3411
Metal,16.354218,2104,201.77739,5121
Metal,16.354218,1532,203.77188,5147
Metal,16.354218,1912,199.67078,1374
Metal,16.354218,1664,210.846,4488
Metal,16.354218,1694,205.15016,41936
Metal,16.354218,1864,201.43759,11449
Metal,16.354218,2111,204.70158,32884
Metal,16.354218,1697,200.23872,4909
Metal,16.354218,1618,209.4984,20099
Metal,16.354218,1844,207.07925,12467
Metal,16.354218,1587,200.68764,2264
Metal,16.354218,2148,209.3378,23595
Metal,16.354218,1707,209.16547,12615
Metal,16.354218,1886,202.22495,15962
Metal,16.354218,1684,209.65694,21228
Metal,16.354218,1633,202.25812,19640
Metal,16.354218,1510,200.93938,16413
Metal,16.354218,1725,203.78758,37297
Metal,16.354218,1969,199.56322,7027
Metal,16.354218,1438,210.38379,15000
Metal,16.354218,2055,209.97414,907
Metal,16.354218,1789,203.93678,26348
Metal,16.354218,2035,210.99515,5660
Metal,16.354218,2100,201.5128,2603
Metal,16.354218,2079,206.86867,10526
Metal,16.354218,1896,206.78728,13201
Metal,16.354218,1657,206.21887,5804
Metal,16.354218,1970,211.33366,863
Metal,16.354218,2013,203.90193,22784
Metal,16.354218,1800,203.46246,25266
Metal,16.354218,2100,210.83846,6156
Metal,16.354218,1547,205.41972,29239
Metal,16.354218,1492,208.10213,22156
Metal,16.354218,1404,202.58224,24999
Metal,16.354218,1766,204.02472,7939
Metal,16.354218,1594,202.62093,30195
Metal,16.354218,1710,210.11897,18454
Metal,16.354218,2195,204.91983,3986
Metal,16.354218,1562,208.53589,5637
Metal,16.354218,1730,210.65005,5489
Metal,16.354218,2091,201.92345,4741
Metal,16.354218,1914,210.41856,10790
Metal,16.354218,1453,201.76878,27879
Metal,16.354218,1870,199.46445,99
Metal,16.354218,2163,209.16692,8079
Metal,16.354218,1636,205.8767,21828
Metal,16.354218,2209,206.99614,10148
Metal,16.354218,1860,210.28479,8441
Metal,16.354218,1626,206.08691,31531
Metal,16.354218,1958,211.1166,3655
Metal,16.354218,1463,201.24931,12292
Metal,16.354218,1483,208.20181,15224
Metal,16.354218,1746,211.61604,3802
Metal,16.354218,1699,204.91914,31267
Metal,16.354218,2042,207.80719,33168
Metal,16.354218,1694,203.76884,8797
Metal,16.354218,1718,207.47664,396
Metal,16.354218,2033,204.3111,32363
Metal,16.354218,1806,206.1402,40436
Metal,16.354218,2019,204.82533,33264
Metal,16.354218,1585,206.28981,11297
Metal,16.354218,1520,211.03407,1443
Metal,16.354218,1906,207.5834,31094
Metal,16.354218,2039,202.04364,19451
Metal,16.354218,1966,211.6712,169
Metal,16.354218,1419,206.09409,651
Metal,16.354218,2034,202.00247,17911
Metal,16.354218,1682,201.0846,17613
Metal,16.354218,1499,204.7966,20211
Metal,16.354218,1469,206.80392,19664
Metal,16.354218,2145,205.30084,14283
Metal,16.354218,1536,203.40515,36635
Metal,16.354218,1542,210.71402,4966
Metal,16.354218,1618,209.9599,14167
Metal,16.354218,1569,209.83817,2726
Metal,16.354218,1519,210.27519,12666
Metal,16.354218,1714,202.51735,6002
Metal,16.354218,1543,208.95107,29027
Metal,16.354218,2158,206.27773,25691
Metal,16.354218,1821,208.82518,6108
Metal,16.354218,1909,205.70384,37221
Metal,16.354218,2019,208.59166,21860
Metal,16.354218,1722,203.05858,13373
Metal,16.354218,1433,211.7804,241
Metal,16.354218,1715,210.04395,15135
Metal,16.354218,1996,203.04346,3296
Metal,16.354218,2022,203.19583,38093
Metal,16.354218,2015,202.58131,8389
Metal,16.354218,1583,210.96474,19
Metal,16.354218,1451,201.82782,10400
Metal,16.354218,2098,211.2245,6242
Metal,16.354218,1898,209.13156,26275
Metal,16.354218,1768,201.22926,23218
Metal,16.354218,1764,208.67586,1989
Metal,16.354218,1523,209.4581,6862
Metal,16.354218,1950,201.33391,22327
Metal,16.354218,1387,208.18481,15161
Metal,16.354218,1636,211.31744,5654
Metal,16.354218,2126,206.60991,30070
Metal,16.354218,2123,206.95567,23071
Metal,16.354218,1824,203.31345,29852
Metal,16.354218,1905,208.82364,5374
Metal,16.354218,1739,209.4013,22084
Metal,16.354218,1536,202.89133,10600
Metal,16.354218,2035,210.65314,8675
